 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total Asset Turnover, Fixed Assets Turnover Frequency, Revenue per person, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Cash/Current Liability, Current Liability to Assets, Total expense/Assets, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Net Income to Total Assets, Equity to Liability,Bankrupt?
0.579632428,0.621565635,0.613844424,0.254377973,0.237621676,0.237621676,0.237621676,0.275787085,0.136959531,0.233411162,0.119509024,0.880490976,0.009867292,0.371651349,0.123503835,0.212035291,0.23838081,0.002105333,0.120420663,0.430892562,0.857014872,0.694315109,0.23974929,0.012259845,0.103520054,0.01432172,0.000128217,0.035735585,0.11348702,0.722070546,0.476034628,0.647549386,0.840692025,0.031302701,0
0.513284259,0.569668556,0.568981209,0.044741371,0.200202267,0.200202267,0.200202267,0.237780089,0.126129794,0.189274686,0.169453094,0.830546906,0.005138692,0.379408298,0.126084974,0.188304049,0.15892054,0.000217115,0.025565853,0.40094073,0.786975027,0.417378532,0.097673985,0.003772041,0.137228736,0.033842475,7120000000.0,0.362586086,0.11854733,0.647820826,0.460012844,0.570505142,0.814745711,0.021047247,0
0.466825915,0.538868295,0.519513893,0.0,0.174750327,0.174750327,0.174750327,0.210645741,0.099259018,0.168185584,0.199685582,0.800314418,0.013915943,0.387491808,0.0992395,0.167227208,0.031484258,0.001221744,0.064133484,0.408482395,0.796134095,0.23593233,0.005026762,0.000157044,0.169745988,0.009377463,1760000000.0,0.013192194,0.119861166,0.643480185,0.459345272,0.566875343,0.793925043,0.017274842,1
0.516989226,0.573375491,0.578296483,0.0,0.219965446,0.219965446,0.219965446,0.233809209,0.108785929,0.195978007,0.09284397,0.90715603,0.005159938,0.373090679,0.108643966,0.182293945,0.059970015,6050000000.0,0.007255849,0.396474526,0.820344556,0.353152932,0.140054014,0.012283444,0.060157749,0.008805704,0.000327043,0.515514441,0.116136803,0.648576364,0.460798328,0.605902558,0.814897676,0.041093594,0
0.578072442,0.599869167,0.636650784,0.070250025,0.224474316,0.224474316,0.224474316,0.262361728,0.134191027,0.198915418,0.064062642,0.935937358,0.012625736,0.369637181,0.134219226,0.197986577,0.15892054,0.002563014,0.037034208,0.41466724,0.94758877,0.839011247,0.612984377,0.04654869,0.069553773,0.044933456,0.000448267,0.028094807,0.110933234,0.691028631,0.477713277,0.655009453,0.833685871,0.060232248,0
0.558523863,0.594581334,0.605706944,0.067719405,0.170578568,0.170578568,0.170578568,0.226812896,0.107401677,0.181366273,0.037760377,0.962239623,0.005452735,0.369637181,0.107357467,0.179541513,0.140929535,0.000184585,0.007916807,0.396282309,0.876022308,0.460413074,0.22688961,0.03028425,0.039364968,0.020583986,0.000195351,0.335412945,0.110933234,0.705763909,0.498363026,0.631979564,0.829585317,0.100486873,0
0.577731195,0.64293502,0.6291022,0.101933394,0.220471114,0.220471114,0.220471114,0.26179446,0.114648644,0.21360247,0.042567343,0.957432657,0.006663548,0.370108011,0.114245933,0.210632682,0.116941529,0.000424395,0.025836112,0.40412926,0.821093421,0.361038985,0.049001907,0.007561322,0.033986297,0.020665077,4860000000.0,0.127732595,0.111686611,0.624789079,0.449140565,0.627987017,0.856706521,0.089791826,0
0.336274558,0.373419102,0.376144333,0.0,0.155155704,0.155155704,0.155155704,0.185875012,0.076215292,0.145364164,0.106660217,0.893339783,0.005181601,0.373345665,0.07621281,0.147002489,0.023988006,3480000000.0,0.000981155,0.386253138,0.788967209,0.29958583,0.098550427,0.004642911,0.112403027,0.042728225,0.000512176,0.390132669,0.110933234,0.559698139,0.439607216,0.38824087,0.712650671,0.03543749,0
0.525032906,0.593709115,0.578671235,0.073691669,0.203741941,0.203741941,0.203741941,0.24137279,0.099991857,0.192739324,0.076004474,0.923995526,0.007254342,0.371040724,0.099988601,0.191795491,0.101949025,0.000576451,0.018221876,0.394405373,0.793895764,0.3429964,0.195067606,0.018541088,0.05547242,0.021435862,0.000213732,0.091042518,0.113787855,0.561484785,0.432697352,0.58200233,0.831459558,0.050617193,0
0.500024375,0.559038378,0.547084962,0.123595506,0.18035481,0.18035481,0.18035481,0.221423844,0.098933312,0.177976953,0.130090395,0.869909605,0.0053212,0.377996927,0.098384549,0.17644974,0.08095952,9830000000.0,0.048291057,0.398962032,0.760891144,0.286330459,0.026174982,0.00164156,0.084319409,0.007914411,3640000000.0,0.342180748,0.119821306,0.645788896,0.459832435,0.591581997,0.809924497,0.028494115,0
0.610198411,0.653674226,0.643182183,0.222087256,0.181450423,0.181450423,0.181450423,0.242507327,0.124826968,0.201174964,0.046316171,0.953683829,0.008835259,0.369637181,0.124855473,0.198325918,0.233883058,0.001723302,0.019532042,0.404898125,0.959009529,0.526652418,0.18487663,0.020519517,0.047436671,0.030050965,0.000101241,0.058038247,0.110933234,0.715618025,0.496887634,0.530021541,0.85680509,0.082844669,0
0.506898065,0.58138901,0.563520531,0.0,0.188024103,0.188024103,0.197421095,0.238820081,0.116032896,0.192287414,0.170360069,0.829639931,0.007054342,0.381439241,0.115996548,0.188424704,0.037481259,0.000360849,0.076386176,0.480597454,0.799136259,0.129390044,0.031082512,0.00092543,0.178140032,0.009867019,9340000000.0,0.051833644,0.110933234,0.655122012,0.46110549,0.603009347,0.819409745,0.020915952,0
0.523034173,0.570758831,0.575405536,0.0,0.196536176,0.196536176,0.196536176,0.228420157,0.106913118,0.179859908,0.035069686,0.964930314,0.005160133,0.369637181,0.106877066,0.178930699,0.109445277,9680000000.0,0.019103154,0.399877886,0.834452079,0.406385975,0.047547083,0.006442745,0.038769035,0.031346363,5020000000.0,0.562059043,0.110933234,0.638503862,0.456332951,0.581973721,0.818001723,0.107680022,0
0.454492273,0.518752726,0.505059157,0.0,0.175719523,0.175719523,0.175719523,0.209227569,0.097711913,0.166076674,0.136802007,0.863197993,0.005910547,0.373146597,0.097733157,0.165062967,0.191904048,0.001013707,0.027883613,0.393240768,0.798359824,0.408241026,0.077314393,0.002943104,0.139225569,0.018601609,4880000000.0,0.128125403,0.110933234,0.652840756,0.461116362,0.614578986,0.789302943,0.026928736,0
0.626773266,0.65563672,0.649927726,0.258224517,0.19927521,0.19927521,0.19927521,0.268979862,0.158456152,0.226180613,0.100855579,0.899144421,0.006466636,0.370648179,0.158418421,0.225269588,0.215892054,0.001010681,0.024593511,0.412925985,0.888788683,0.628704576,0.066237363,0.003280946,0.106885519,0.050717915,3680000000.0,0.10694892,0.110933234,0.604655857,0.449732435,0.589724484,0.862143161,0.037632186,0
0.520791693,0.598724379,0.584613737,0.0,0.17829,0.17829,0.17829,0.230878321,0.106750265,0.183701137,0.072376576,0.927623424,0.007164103,0.369698691,0.106714218,0.182723776,0.172413793,0.000919901,0.031772983,0.401257321,0.89827749,0.551062907,0.060690843,0.004281556,0.074905216,0.041876582,3980000000.0,0.087646556,0.110971619,0.643507934,0.459472309,0.600905292,0.834012889,0.05322018,0
0.599522254,0.661197122,0.647625676,0.123494281,0.246133749,0.246133749,0.246133749,0.300746904,0.151290612,0.2546509,0.113341597,0.886658403,0.006912741,0.372928517,0.151277542,0.247575598,0.194902549,0.000904015,0.016870584,0.400816354,0.884736646,0.66728658,0.178566828,0.011272614,0.083764095,0.009754313,0.000120441,0.094636763,0.116441472,0.706018484,0.473336999,0.604569036,0.858394494,0.033178346,0
0.496319407,0.5539686,0.546281921,0.199817795,0.180396949,0.180396949,0.180396949,0.221612934,0.102516082,0.176470588,0.058590561,0.941409439,0.005268169,0.369637181,0.102463888,0.175529749,0.142428786,0.000191394,0.052579939,0.403529997,0.839886594,0.213726384,0.070916534,0.010194691,0.036515675,0.023713232,5420000000.0,0.411672679,0.110933234,0.600576583,0.44163216,0.538376147,0.809557149,0.06583254,0
0.493881929,0.550534235,0.54697789,0.407531127,0.181071173,0.181071173,0.181071173,0.216318427,0.105203159,0.172478723,0.175348429,0.824651571,0.004965056,0.385049309,0.105175306,0.171525526,0.071964018,7410000000.0,0.048473187,0.406548925,0.702671893,0.104317279,0.006188661,0.000191161,0.171689177,0.013756441,931000000.0,0.506102951,0.113405591,0.642493655,0.459210841,0.567869686,0.797956077,0.020213488,1
0.518597962,0.561000872,0.57942074,0.0,0.171379209,0.171379209,0.171379209,0.22114021,0.101294683,0.174512315,0.100916044,0.899083956,0.005048926,0.374679869,0.101242529,0.173516326,0.034482759,2570000000.0,0.007978497,0.398882884,0.755044975,0.18482846,0.046002966,0.004760763,0.050910131,0.006201639,0.000169455,0.718811096,0.119235334,0.575183883,0.442396888,0.604395,0.809111777,0.037601816,0
0.500414371,0.553259922,0.550671878,0.0,0.212928237,0.212928237,0.212928237,0.221045665,0.10064327,0.176545906,0.07449285,0.92550715,0.005341473,0.372527025,0.100656277,0.175522208,0.070464768,9150000000.0,0.012041185,0.3944506,0.804611793,0.223521392,0.111784927,0.020611676,0.028363941,0.015428127,0.00018341,0.406056333,0.116780678,0.676015909,0.470278243,0.606074863,0.80705493,0.051670992,0
0.500950617,0.558874836,0.548423363,0.174106691,0.18734988,0.18734988,0.18734988,0.22293656,0.104633173,0.178428862,0.04435106,0.95564894,0.00510941,0.369637181,0.104613481,0.17736219,0.11994003,0.000104397,0.028383003,0.400737206,0.7895696,0.197576282,0.137756295,0.014936245,0.048570261,0.042535836,0.00012155,0.612117422,0.110933234,0.607940549,0.440438683,0.567745994,0.812815341,0.086367213,0
0.593672305,0.664304405,0.66074201,0.0,0.195019173,0.195019173,0.195019173,0.262928997,0.135168146,0.207652331,0.077516099,0.922483901,0.005885547,0.370033081,0.133917957,0.205896991,0.146926537,0.000533331,0.029293656,0.418986454,0.841310732,0.577873938,0.399189332,0.025799238,0.081807836,0.035116022,0.000320105,0.179021243,0.110933234,0.672396849,0.468712284,0.704160118,0.868366802,0.049597584,0
0.523716667,0.56154601,0.568178168,0.353983197,0.179427753,0.179427753,0.179427753,0.223882008,0.111147301,0.180387136,0.091604438,0.908395562,0.005056379,0.372056195,0.111159965,0.179413317,0.104947526,8850000000.0,0.008007873,0.39653106,0.739914837,0.187122295,0.033585921,0.002383786,0.074449813,0.04929908,3470000000.0,0.595635711,0.11197175,0.64645324,0.460237683,0.631368408,0.811328898,0.041680209,0
0.574123726,0.626471871,0.612238343,0.236056281,0.189920357,0.189920357,0.189920357,0.257729035,0.148522107,0.21360247,0.174199595,0.825800405,0.005405043,0.377833646,0.148525412,0.212668728,0.536731634,0.001258812,0.072952132,0.409737455,0.812395601,0.662045918,0.021694236,0.000679982,0.169189884,0.045132673,569000000.0,0.1871159,0.11381871,0.610182991,0.454462723,0.494659237,0.833954644,0.020370425,0
0.568810023,0.620202791,0.602120028,0.253973074,0.201255741,0.201255741,0.201255741,0.251394535,0.11595147,0.209158695,0.08725096,0.91274904,0.008767907,0.37005433,0.115939551,0.208242214,0.137931034,0.001322358,0.034842765,0.407453472,0.819364397,0.32645648,0.026606421,0.001919654,0.073230334,0.023204746,2260000000.0,0.049397835,0.110933234,0.628130803,0.455038186,0.573165804,0.844290852,0.043863381,0
0.477209574,0.511393371,0.520424006,0.0,0.166111837,0.166111837,0.166111837,0.20903848,0.092012051,0.165775401,0.074583547,0.925416453,0.005456795,0.37212777,0.092000912,0.164821657,0.071964018,0.000112718,0.008689394,0.389950476,0.8162188,0.170005582,0.01912247,0.00241048,0.04171052,0.032168489,2740000000.0,0.324581212,0.114897067,0.61841834,0.45113143,0.565459861,0.782095636,0.051612173,0
0.487300736,0.539249891,0.532630226,0.567972467,0.161307994,0.161307994,0.161307994,0.218587501,0.096246234,0.173457859,0.119297397,0.880702603,0.009219602,0.369637181,0.096243099,0.17246814,0.662668666,0.01630177,0.080337235,0.392347527,0.864638367,0.637709881,0.174390479,0.007329401,0.126055951,0.059200076,188000000.0,0.037687837,0.110933234,0.713473409,0.474241653,0.983204826,0.800496467,0.031368872,0
0.466533418,0.531999564,0.51737245,0.708978642,0.175888079,0.175888079,0.175888079,0.215562069,0.094454849,0.170520449,0.134322943,0.865677057,0.006202482,0.373565982,0.094402918,0.16956489,0.058470765,0.000298817,0.065458338,0.389158997,0.831709573,0.32079599,0.088312333,0.003708698,0.126156677,0.003016551,0.000164184,0.106383495,0.111450179,0.650672555,0.460739364,0.612641524,0.796300315,0.027493326,0
0.483644518,0.527529437,0.523743241,0.0,0.176941553,0.176941553,0.176941553,0.212631181,0.088347854,0.171499586,0.130936905,0.869063095,0.006260129,0.373488815,0.088361262,0.170492421,0.107946027,0.000415317,0.013947682,0.389079849,0.779098229,0.370948074,0.248746636,0.014641272,0.089872669,0.046157689,0.000252487,0.130442109,0.118943726,0.711372555,0.472546208,0.661548502,0.793516587,0.028290133,0
0.440306147,0.509212822,0.496546924,0.0,0.197041844,0.197041844,0.197041844,0.20090763,0.072551095,0.156059351,0.139069444,0.860930556,0.010714591,0.369637181,0.07291514,0.155674534,0.188905547,0.004199319,0.023145279,0.386320979,0.803476371,0.498491062,0.049881709,0.001862179,0.14197531,0.039073635,2640000000.0,0.025162418,0.110933234,0.570743351,0.446070343,0.546756996,0.782320198,0.026436993,0
0.523960415,0.580625818,0.573157021,0.162162162,0.184737263,0.184737263,0.184737263,0.234092843,0.104877453,0.188521503,0.131299695,0.868700305,0.005337885,0.37560028,0.104841468,0.187595204,0.148425787,0.000235271,0.039293216,0.399753511,0.799399006,0.310665471,0.002051444,0.000119105,0.091119131,0.015876188,165000000.0,0.298916911,0.11612135,0.641149174,0.458930227,0.531393478,0.821942268,0.028201651,0
0.502120606,0.520442652,0.542213181,0.0,0.184400152,0.184400152,0.184400152,0.208187577,0.090627799,0.167281765,0.091302113,0.908697887,0.005129043,0.372417426,0.090877262,0.16633738,0.056971514,6130000000.0,0.018166062,0.386411433,0.770563569,0.18835694,0.135342895,0.014365574,0.049625265,0.0189706,0.000284049,0.577542608,0.117342627,0.612135599,0.45083001,0.62200475,0.790250943,0.041833293,0
0.527470385,0.575610554,0.564162964,0.322097378,0.185200792,0.185200792,0.185200792,0.232012858,0.116277176,0.191383596,0.132781087,0.867218913,0.005384687,0.37393616,0.116289674,0.188862077,0.266866567,0.000648319,0.07371003,0.409160806,0.784607375,0.437670786,0.036569319,0.001523816,0.127147422,0.017293661,1610000000.0,0.237838542,0.111349446,0.636657288,0.458074782,0.575359868,0.818120597,0.027846407,0
0.493589431,0.555767553,0.551635527,0.0,0.16927226,0.16927226,0.16927226,0.220762031,0.10039899,0.175190179,0.107416029,0.892583971,0.005582768,0.372700371,0.10039572,0.17371239,0.110944528,0.00025267,0.007587797,0.393478212,0.822155041,0.391142478,0.112496842,0.008582876,0.069226476,0.014070468,0.000111352,0.253634783,0.117317401,0.648929519,0.4606826,0.625345421,0.810208476,0.03516404,0
0.539170282,0.60706498,0.589967343,0.101832169,0.242594075,0.242594075,0.242594075,0.264630803,0.098037619,0.214205016,0.096864891,0.903135109,0.014926479,0.370534107,0.098001856,0.213226755,0.145427286,0.003908067,0.048910888,0.393715655,0.810784419,0.47643235,0.132710251,0.007777278,0.09026849,0.013872705,0.000109469,0.018710529,0.110933234,0.646443964,0.460185304,0.591468749,0.836019293,0.039289379,0
0.499000634,0.565361971,0.55864875,0.0,0.178121445,0.178121445,0.178121445,0.225772903,0.108215943,0.177525043,0.157632192,0.842367808,0.005125706,0.378359276,0.108163564,0.176593017,0.106446777,0.000152813,0.008947902,0.394982022,0.77208007,0.422106567,0.08610611,0.003597224,0.126819319,0.027484857,9340000000.0,0.400505685,0.117815629,0.661270433,0.462245177,0.587408397,0.807175485,0.02290486,0
0.539657778,0.615896206,0.59692703,0.030063772,0.198390291,0.198390291,0.198390291,0.243736409,0.120999919,0.197635008,0.10656952,0.89343048,0.007474391,0.369637181,0.121020405,0.19494005,0.262368816,0.001845098,0.033274092,0.402783745,0.899499739,0.685923728,0.133231276,0.006322153,0.111593204,0.030423915,7050000000.0,0.065909641,0.110933234,0.656784992,0.462550932,0.500906574,0.835113752,0.035466391,0
0.420270073,0.466801134,0.46945768,0.0,0.170536429,0.170536429,0.170536429,0.19258769,0.088022148,0.148075619,0.12504157,0.87495843,0.005357852,0.377195062,0.087986712,0.147062816,0.026986507,5600000000.0,0.007954996,0.384636259,0.697681954,0.150053194,0.039798252,0.001672036,0.12610374,0.036457991,0.000145609,0.261780522,0.111625411,0.633275311,0.457317408,0.608945125,0.750594567,0.029776128,0
0.365378053,0.363715656,0.393115263,0.0,0.153301589,0.153301589,0.153301589,0.172827834,0.062291344,0.135572795,0.148441515,0.851558485,0.005138915,0.379419481,0.062256746,0.134846542,0.062968516,6280000000.0,0.012552326,0.360134325,0.759492575,0.268472074,0.083018705,0.005590488,0.078495125,0.070182507,0.000131052,0.50430864,0.125866168,0.609636742,0.453558741,0.571218889,0.687477445,0.024542335,0
0.542241505,0.598397296,0.585309706,0.187063468,0.204289748,0.204289748,0.204289748,0.253190886,0.128328312,0.208480832,0.152220576,0.847779424,0.006116387,0.371314722,0.127485466,0.205934696,0.194902549,0.000813992,0.021464977,0.399651749,0.82682483,0.53049802,0.252719785,0.009571755,0.139932757,0.023682231,0.000163164,0.110249427,0.114364058,0.724677155,0.472970972,0.692699612,0.829715953,0.023844967,0
0.483303271,0.544646751,0.53434338,0.324729224,0.181366146,0.181366146,0.181366146,0.217642054,0.097711913,0.173608496,0.140067116,0.859932884,0.005247646,0.378143432,0.097668018,0.172626499,0.124437781,0.000229219,0.006171878,0.392268379,0.811455023,0.283277255,0.052635236,0.001921717,0.145181857,0.058068534,4550000000.0,0.28197604,0.110933234,0.654132742,0.461309381,0.589472797,0.800120367,0.026220259,0
0.559791352,0.617804187,0.599229081,0.210952526,0.221187476,0.221187476,0.221187476,0.262078094,0.136145265,0.223996385,0.109683466,0.890316534,0.008675277,0.369808291,0.136108261,0.216936883,0.1994003,0.001976729,0.090131163,0.433199159,0.860941126,0.666648334,0.144144339,0.006832165,0.111721802,0.011441453,9010000000.0,0.045856672,0.111384271,0.677241335,0.467166388,0.583103737,0.840124867,0.03437632,0
0.49261444,0.556857828,0.546549601,0.173195668,0.178416417,0.178416417,0.178416417,0.217925688,0.108867356,0.173608496,0.187471657,0.812528343,0.005157964,0.38723794,0.108823098,0.172626499,0.193403298,0.000308651,0.0597976,0.40054499,0.781686059,0.414507727,0.0081736,0.000303132,0.142916937,0.021892924,455000000.0,0.343569412,0.124231452,0.6415403,0.459084455,0.591873383,0.79970611,0.018657594,0
0.491249452,0.560619276,0.542266717,0.12410163,0.196662593,0.196662593,0.196662593,0.236740096,0.11619575,0.190555095,0.179460048,0.820539952,0.011298405,0.385210352,0.116143111,0.189578463,0.055472264,0.001592428,0.138807044,0.475181475,0.853783538,0.05186545,0.025570171,0.000780287,0.173795701,0.005007431,4830000000.0,0.018657448,0.11363875,0.624934937,0.456705964,0.562868865,0.813745577,0.019662018,0
0.755130893,0.779546446,0.757909952,0.245470189,0.325565716,0.325565716,0.325565716,0.473952917,0.371468121,0.442946449,0.106629985,0.893370015,0.10823715,0.369637181,0.371488593,0.442266797,0.428785607,0.0950025,0.253252648,0.58400986,0.860818075,0.393149787,0.07461428,0.004021934,0.098181738,0.00877326,2350000000.0,0.001755751,0.110933234,0.668125877,0.465229151,0.59458632,0.913043303,0.035442679,0
0.4971969,0.499836459,0.542748541,0.0,0.137878724,0.137878724,0.137878724,0.201285809,0.083869392,0.156059351,0.245729661,0.754270339,0.004859077,0.399879888,0.083834091,0.155041098,0.047976012,2950000000.0,0.00677996,0.385540806,0.607585885,0.034798722,0.03456586,0.001061838,0.172639775,0.022134549,7560000000.0,0.874905385,0.156370396,0.657151132,0.460766505,0.582114627,0.77013029,0.013284392,0
